,sbj_ID,Age,Sex,L1,AoAL1,ProfL1,L2,AoAL2,ProfL2,L3,AoAL3,ProfL3,L4,AoAL4,ProfL4,otherLs,set,trialn,character1,character2,response,rt
0,101,,,,,,,,,,,,,,,,4.0,76.0,Z,v,33,2278.0
0,101,,,,,,,,,,,,,,,,4.0,77.0,v,Q,31,2952.0
0,101,,,,,,,,,,,,,,,,4.0,78.0,r,h,21,2944.0
0,101,,,,,,,,,,,,,,,,4.0,79.0,r,a,29,3507.0
0,101,,,,,,,,,,,,,,,,4.0,80.0,t,E,19,2911.0
0,101,,,,,,,,,,,,,,,,5.0,1.0,b,L,58,3530.0
0,101,,,,,,,,,,,,,,,,5.0,2.0,u,G,72,2926.0
0,101,,,,,,,,,,,,,,,,5.0,3.0,i,y,38,2257.0
0,101,,,,,,,,,,,,,,,,5.0,4.0,a,H,29,3169.0
0,101,,,,,,,,,,,,,,,,5.0,5.0,V,h,33,3340.0
0,101,,,,,,,,,,,,,,,,5.0,6.0,b,R,17,2553.0
0,101,,,,,,,,,,,,,,,,5.0,7.0,m,V,27,2960.0
0,101,,,,,,,,,,,,,,,,5.0,8.0,b,B,82,2420.0
0,101,,,,,,,,,,,,,,,,5.0,9.0,Z,i,29,2409.0
0,101,,,,,,,,,,,,,,,,5.0,10.0,c,V,30,2515.0
0,101,,,,,,,,,,,,,,,,5.0,11.0,h,g,33,2780.0
0,101,,,,,,,,,,,,,,,,5.0,12.0,m,K,90,2545.0
0,101,,,,,,,,,,,,,,,,5.0,13.0,l,Z,71,2581.0
0,101,,,,,,,,,,,,,,,,5.0,14.0,t,r,35,3359.0
0,101,,,,,,,,,,,,,,,,5.0,15.0,d,o,72,2692.0
0,101,,,,,,,,,,,,,,,,5.0,16.0,b,r,27,3765.0
0,101,,,,,,,,,,,,,,,,5.0,17.0,d,G,71,3251.0
0,101,,,,,,,,,,,,,,,,5.0,18.0,c,G,36,3259.0
0,101,,,,,,,,,,,,,,,,5.0,19.0,r,r,100,3001.0
0,101,,,,,,,,,,,,,,,,5.0,20.0,g,V,69,2729.0
0,101,,,,,,,,,,,,,,,,5.0,21.0,u,H,28,3762.0
0,101,,,,,,,,,,,,,,,,5.0,22.0,a,b,84,2710.0
0,101,,,,,,,,,,,,,,,,5.0,23.0,c,y,79,2912.0
0,101,,,,,,,,,,,,,,,,5.0,24.0,U,c,27,2794.0
0,101,,,,,,,,,,,,,,,,5.0,25.0,v,u,88,3415.0
0,101,,,,,,,,,,,,,,,,5.0,26.0,a,m,77,2357.0
0,101,,,,,,,,,,,,,,,,5.0,27.0,Z,O,31,3488.0
0,101,,,,,,,,,,,,,,,,5.0,28.0,h,Z,24,2984.0
0,101,,,,,,,,,,,,,,,,5.0,29.0,Y,A,23,2464.0
0,101,,,,,,,,,,,,,,,,5.0,30.0,t,R,77,3069.0
0,101,,,,,,,,,,,,,,,,5.0,31.0,u,r,76,2691.0
0,101,,,,,,,,,,,,,,,,5.0,32.0,i,A,22,2416.0
0,101,,,,,,,,,,,,,,,,5.0,33.0,r,F,87,2655.0
0,101,,,,,,,,,,,,,,,,5.0,34.0,v,V,30,2656.0
0,101,,,,,,,,,,,,,,,,5.0,35.0,h,L,75,2719.0
0,101,,,,,,,,,,,,,,,,5.0,36.0,V,b,73,2511.0
0,101,,,,,,,,,,,,,,,,5.0,37.0,r,M,88,2785.0
0,101,,,,,,,,,,,,,,,,5.0,38.0,h,i,30,2486.0
0,101,,,,,,,,,,,,,,,,5.0,39.0,u,F,12,2543.0
0,101,,,,,,,,,,,,,,,,5.0,40.0,Z,G,26,2630.0
0,101,,,,,,,,,,,,,,,,5.0,41.0,h,Y,22,2417.0
0,101,,,,,,,,,,,,,,,,5.0,42.0,c,N,17,2657.0
0,101,,,,,,,,,,,,,,,,5.0,43.0,Z,y,25,3843.0
0,101,,,,,,,,,,,,,,,,5.0,44.0,r,E,28,2447.0
0,101,,,,,,,,,,,,,,,,5.0,45.0,Z,T,73,2715.0
0,101,,,,,,,,,,,,,,,,5.0,46.0,r,c,30,2822.0
0,101,,,,,,,,,,,,,,,,5.0,47.0,i,Y,26,3606.0
0,101,,,,,,,,,,,,,,,,5.0,48.0,a,h,87,3445.0
0,101,,,,,,,,,,,,,,,,5.0,49.0,i,t,66,3418.0
0,101,,,,,,,,,,,,,,,,5.0,50.0,V,E,36,3178.0
0,101,,,,,,,,,,,,,,,,5.0,51.0,b,d,18,3461.0
0,101,,,,,,,,,,,,,,,,5.0,52.0,v,Z,33,2951.0
0,101,,,,,,,,,,,,,,,,5.0,53.0,Z,Y,66,2955.0
0,101,,,,,,,,,,,,,,,,5.0,54.0,v,I,65,2606.0
0,101,,,,,,,,,,,,,,,,5.0,55.0,l,a,28,3181.0
0,101,,,,,,,,,,,,,,,,5.0,56.0,u,a,32,4827.0
0,101,,,,,,,,,,,,,,,,5.0,57.0,Z,o,63,3380.0
0,101,,,,,,,,,,,,,,,,5.0,58.0,v,T,37,2439.0
0,101,,,,,,,,,,,,,,,,5.0,59.0,u,Q,71,2546.0
0,101,,,,,,,,,,,,,,,,5.0,60.0,V,V,100,5906.0
0,101,,,,,,,,,,,,,,,,5.0,61.0,d,S,22,2408.0
0,101,,,,,,,,,,,,,,,,5.0,62.0,o,h,25,2604.0
0,101,,,,,,,,,,,,,,,,5.0,63.0,v,G,84,2594.0
0,101,,,,,,,,,,,,,,,,5.0,64.0,h,V,28,2686.0
0,101,,,,,,,,,,,,,,,,5.0,65.0,d,Q,70,2740.0
0,101,,,,,,,,,,,,,,,,5.0,66.0,t,D,67,3031.0
0,101,,,,,,,,,,,,,,,,5.0,67.0,a,U,66,2312.0
0,101,,,,,,,,,,,,,,,,5.0,68.0,b,u,30,2862.0
0,101,,,,,,,,,,,,,,,,5.0,69.0,l,l,100,3966.0
0,101,,,,,,,,,,,,,,,,5.0,70.0,u,I,23,2624.0
0,101,,,,,,,,,,,,,,,,5.0,71.0,U,R,85,2543.0
0,101,,,,,,,,,,,,,,,,5.0,72.0,k,b,75,2916.0
0,101,,,,,,,,,,,,,,,,5.0,73.0,y,a,61,5380.0
0,101,,,,,,,,,,,,,,,,5.0,74.0,c,L,80,2602.0
0,101,,,,,,,,,,,,,,,,5.0,75.0,r,g,28,3012.0
0,101,,,,,,,,,,,,,,,,5.0,76.0,b,N,28,2686.0
0,101,,,,,,,,,,,,,,,,5.0,77.0,d,k,34,3840.0
0,101,,,,,,,,,,,,,,,,5.0,78.0,d,i,28,2898.0
0,101,,,,,,,,,,,,,,,,5.0,79.0,g,D,33,3374.0
0,101,,,,,,,,,,,,,,,,5.0,80.0,o,E,25,2901.0
0,101,,,,,,,,,,,,,,,,6.0,1.0,d,I,38,3595.0
0,101,,,,,,,,,,,,,,,,6.0,2.0,U,A,26,2666.0
0,101,,,,,,,,,,,,,,,,6.0,3.0,u,C,65,2488.0
0,101,,,,,,,,,,,,,,,,6.0,4.0,h,Q,28,2379.0
0,101,,,,,,,,,,,,,,,,6.0,5.0,k,M,80,3447.0
0,101,,,,,,,,,,,,,,,,6.0,6.0,d,l,80,3205.0
0,101,,,,,,,,,,,,,,,,6.0,7.0,i,V,35,4207.0
0,101,,,,,,,,,,,,,,,,6.0,8.0,h,d,35,4609.0
0,101,,,,,,,,,,,,,,,,6.0,9.0,k,y,39,3204.0
0,101,,,,,,,,,,,,,,,,6.0,10.0,U,i,34,3300.0
0,101,,,,,,,,,,,,,,,,6.0,11.0,u,D,34,2356.0
0,101,,,,,,,,,,,,,,,,6.0,12.0,Z,l,25,2498.0
0,101,,,,,,,,,,,,,,,,6.0,13.0,r,b,29,2742.0
0,101,,,,,,,,,,,,,,,,6.0,14.0,U,m,33,2443.0
0,101,,,,,,,,,,,,,,,,6.0,15.0,v,C,21,2329.0
0,101,,,,,,,,,,,,,,,,6.0,16.0,b,Q,24,2611.0
0,101,,,,,,,,,,,,,,,,6.0,17.0,u,R,79,2156.0
0,101,,,,,,,,,,,,,,,,6.0,18.0,t,A,33,2450.0
0,101,,,,,,,,,,,,,,,,6.0,19.0,t,y,29,2566.0
0,101,,,,,,,,,,,,,,,,6.0,20.0,k,U,20,2488.0
0,101,,,,,,,,,,,,,,,,6.0,21.0,m,D,29,2509.0
0,101,,,,,,,,,,,,,,,,6.0,22.0,r,i,64,2940.0
0,101,,,,,,,,,,,,,,,,6.0,23.0,k,N,39,2508.0
0,101,,,,,,,,,,,,,,,,6.0,24.0,i,k,78,2517.0
0,101,,,,,,,,,,,,,,,,6.0,25.0,a,i,33,2287.0
0,101,,,,,,,,,,,,,,,,6.0,26.0,m,B,79,2876.0
0,101,,,,,,,,,,,,,,,,6.0,27.0,m,h,63,3086.0
0,101,,,,,,,,,,,,,,,,6.0,28.0,o,D,35,3422.0
0,101,,,,,,,,,,,,,,,,6.0,29.0,Z,H,32,2724.0
0,101,,,,,,,,,,,,,,,,6.0,30.0,d,B,68,2533.0
0,101,,,,,,,,,,,,,,,,6.0,31.0,k,v,31,6254.0
0,101,,,,,,,,,,,,,,,,6.0,32.0,g,m,30,2673.0
0,101,,,,,,,,,,,,,,,,6.0,33.0,h,E,26,3034.0
0,101,,,,,,,,,,,,,,,,6.0,34.0,U,r,33,2827.0
0,101,,,,,,,,,,,,,,,,6.0,35.0,g,C,68,2778.0
0,101,,,,,,,,,,,,,,,,6.0,36.0,r,O,28,3224.0
0,101,,,,,,,,,,,,,,,,6.0,37.0,a,B,28,3069.0
0,101,,,,,,,,,,,,,,,,6.0,38.0,d,M,70,3409.0
0,101,,,,,,,,,,,,,,,,6.0,39.0,Z,Q,86,2500.0
0,101,,,,,,,,,,,,,,,,6.0,40.0,i,O,72,5918.0
0,101,,,,,,,,,,,,,,,,6.0,41.0,V,a,32,4624.0
0,101,,,,,,,,,,,,,,,,6.0,42.0,k,u,28,2592.0
0,101,,,,,,,,,,,,,,,,6.0,43.0,d,A,27,2200.0
0,101,,,,,,,,,,,,,,,,6.0,44.0,m,M,76,2499.0
0,101,,,,,,,,,,,,,,,,6.0,45.0,o,G,30,3455.0
0,101,,,,,,,,,,,,,,,,6.0,46.0,u,V,24,2753.0
0,101,,,,,,,,,,,,,,,,6.0,47.0,U,P,33,2758.0
0,101,,,,,,,,,,,,,,,,6.0,48.0,v,K,22,2543.0
0,101,,,,,,,,,,,,,,,,6.0,49.0,t,C,74,2451.0
0,101,,,,,,,,,,,,,,,,6.0,50.0,a,I,33,2279.0
0,101,,,,,,,,,,,,,,,,6.0,51.0,c,B,31,2810.0
0,101,,,,,,,,,,,,,,,,6.0,52.0,g,N,36,3071.0
0,101,,,,,,,,,,,,,,,,6.0,53.0,i,a,27,2670.0
0,101,,,,,,,,,,,,,,,,6.0,54.0,r,Q,67,2720.0
0,101,,,,,,,,,,,,,,,,6.0,55.0,a,v,35,3045.0
0,101,,,,,,,,,,,,,,,,6.0,56.0,g,o,31,2478.0
0,101,,,,,,,,,,,,,,,,6.0,57.0,U,a,35,2606.0
0,101,,,,,,,,,,,,,,,,6.0,58.0,u,u,100,3253.0
0,101,,,,,,,,,,,,,,,,6.0,59.0,l,Q,35,2570.0
0,101,,,,,,,,,,,,,,,,6.0,60.0,m,y,68,2836.0
0,101,,,,,,,,,,,,,,,,6.0,61.0,d,a,31,2107.0
0,101,,,,,,,,,,,,,,,,6.0,62.0,v,c,67,3778.0
0,101,,,,,,,,,,,,,,,,6.0,63.0,t,d,78,3117.0
0,101,,,,,,,,,,,,,,,,6.0,64.0,o,O,35,2753.0
0,101,,,,,,,,,,,,,,,,6.0,65.0,Z,h,33,2680.0
0,101,,,,,,,,,,,,,,,,6.0,66.0,l,i,23,2484.0
0,101,,,,,,,,,,,,,,,,6.0,67.0,Y,L,37,2683.0
0,101,,,,,,,,,,,,,,,,6.0,68.0,v,P,71,5689.0
0,101,,,,,,,,,,,,,,,,6.0,69.0,t,F,33,9231.0
0,101,,,,,,,,,,,,,,,,6.0,70.0,v,B,34,2312.0
0,101,,,,,,,,,,,,,,,,6.0,71.0,k,H,30,2263.0
0,101,,,,,,,,,,,,,,,,6.0,72.0,o,v,36,2114.0
0,101,,,,,,,,,,,,,,,,6.0,73.0,i,u,63,2276.0
0,101,,,,,,,,,,,,,,,,6.0,74.0,h,l,69,2861.0
0,101,,,,,,,,,,,,,,,,6.0,75.0,v,m,83,3605.0
0,101,,,,,,,,,,,,,,,,6.0,76.0,o,d,70,2651.0
0,101,,,,,,,,,,,,,,,,6.0,77.0,k,h,36,2744.0
0,101,,,,,,,,,,,,,,,,6.0,78.0,g,M,83,3015.0
0,101,,,,,,,,,,,,,,,,6.0,79.0,U,Z,77,2594.0
0,101,,,,,,,,,,,,,,,,6.0,80.0,k,m,74,2469.0
0,101,,,,,,,,,,,,,,,,7.0,1.0,V,d,33,3791.0
0,101,,,,,,,,,,,,,,,,7.0,2.0,d,H,24,3356.0
0,101,,,,,,,,,,,,,,,,7.0,3.0,o,P,30,2857.0
0,101,,,,,,,,,,,,,,,,7.0,4.0,U,B,38,2748.0
0,101,,,,,,,,,,,,,,,,7.0,5.0,k,g,32,3225.0
0,101,,,,,,,,,,,,,,,,7.0,6.0,d,v,66,3040.0
0,101,,,,,,,,,,,,,,,,7.0,7.0,g,t,30,2784.0
0,101,,,,,,,,,,,,,,,,7.0,8.0,u,E,20,2471.0
0,101,,,,,,,,,,,,,,,,7.0,9.0,g,S,34,2491.0
0,101,,,,,,,,,,,,,,,,7.0,10.0,g,K,58,3202.0
0,101,,,,,,,,,,,,,,,,7.0,11.0,V,Q,34,2425.0
0,101,,,,,,,,,,,,,,,,7.0,12.0,m,b,65,7495.0
0,101,,,,,,,,,,,,,,,,7.0,13.0,Y,h,33,4070.0
0,101,,,,,,,,,,,,,,,,7.0,14.0,i,S,21,2995.0
0,101,,,,,,,,,,,,,,,,7.0,15.0,v,d,68,3069.0
0,101,,,,,,,,,,,,,,,,7.0,16.0,a,y,35,2470.0
0,101,,,,,,,,,,,,,,,,7.0,17.0,a,r,30,2795.0
0,101,,,,,,,,,,,,,,,,7.0,18.0,a,E,66,2921.0
0,101,,,,,,,,,,,,,,,,7.0,19.0,b,t,29,2531.0
0,101,,,,,,,,,,,,,,,,7.0,20.0,c,Q,24,2589.0
0,101,,,,,,,,,,,,,,,,7.0,21.0,U,h,20,2711.0
0,101,,,,,,,,,,,,,,,,7.0,22.0,y,b,66,2548.0
0,101,,,,,,,,,,,,,,,,7.0,23.0,m,F,66,3111.0
0,101,,,,,,,,,,,,,,,,7.0,24.0,a,Z,35,2770.0
0,101,,,,,,,,,,,,,,,,7.0,25.0,y,O,70,3109.0
0,101,,,,,,,,,,,,,,,,7.0,26.0,d,r,65,2884.0
0,101,,,,,,,,,,,,,,,,7.0,27.0,h,J,31,4073.0
0,101,,,,,,,,,,,,,,,,7.0,28.0,o,C,22,3174.0
0,101,,,,,,,,,,,,,,,,7.0,29.0,r,L,29,3677.0
0,101,,,,,,,,,,,,,,,,7.0,30.0,m,T,28,2645.0
0,101,,,,,,,,,,,,,,,,7.0,31.0,c,P,22,2844.0
0,101,,,,,,,,,,,,,,,,7.0,32.0,v,D,34,3067.0
0,101,,,,,,,,,,,,,,,,7.0,33.0,k,F,67,2625.0
0,101,,,,,,,,,,,,,,,,7.0,34.0,t,J,70,2746.0
0,101,,,,,,,,,,,,,,,,7.0,35.0,h,h,100,4617.0
0,101,,,,,,,,,,,,,,,,7.0,36.0,c,b,36,2483.0
0,101,,,,,,,,,,,,,,,,7.0,37.0,m,R,26,2385.0
0,101,,,,,,,,,,,,,,,,7.0,38.0,o,N,69,3051.0
0,101,,,,,,,,,,,,,,,,7.0,39.0,i,b,68,2783.0
0,101,,,,,,,,,,,,,,,,7.0,40.0,i,R,36,3653.0
0,101,,,,,,,,,,,,,,,,7.0,41.0,V,r,35,3785.0
0,101,,,,,,,,,,,,,,,,7.0,42.0,u,o,30,2645.0
0,101,,,,,,,,,,,,,,,,7.0,43.0,u,U,29,2467.0
0,101,,,,,,,,,,,,,,,,7.0,44.0,i,N,17,2430.0
0,101,,,,,,,,,,,,,,,,7.0,45.0,o,Q,62,2505.0
0,101,,,,,,,,,,,,,,,,7.0,46.0,g,E,26,2436.0
0,101,,,,,,,,,,,,,,,,7.0,47.0,V,K,92,3378.0
0,101,,,,,,,,,,,,,,,,7.0,48.0,t,P,64,2955.0
0,101,,,,,,,,,,,,,,,,7.0,49.0,l,T,32,3052.0
0,101,,,,,,,,,,,,,,,,7.0,50.0,v,E,69,2371.0
0,101,,,,,,,,,,,,,,,,7.0,51.0,l,Y,31,2963.0
0,101,,,,,,,,,,,,,,,,7.0,52.0,V,P,83,2709.0
0,101,,,,,,,,,,,,,,,,7.0,53.0,h,M,69,2700.0
0,101,,,,,,,,,,,,,,,,7.0,54.0,t,G,78,2093.0
0,101,,,,,,,,,,,,,,,,7.0,55.0,a,D,34,2157.0
0,101,,,,,,,,,,,,,,,,7.0,56.0,h,A,25,3715.0
0,101,,,,,,,,,,,,,,,,7.0,57.0,b,m,34,2397.0
0,101,,,,,,,,,,,,,,,,7.0,58.0,g,u,25,2406.0
0,101,,,,,,,,,,,,,,,,7.0,59.0,b,C,32,2745.0
0,101,,,,,,,,,,,,,,,,7.0,60.0,r,U,78,2976.0
0,101,,,,,,,,,,,,,,,,7.0,61.0,d,F,34,3007.0
0,101,,,,,,,,,,,,,,,,7.0,62.0,a,M,30,2342.0
0,101,,,,,,,,,,,,,,,,7.0,63.0,Z,K,28,2327.0
0,101,,,,,,,,,,,,,,,,7.0,64.0,r,V,72,2589.0
0,101,,,,,,,,,,,,,,,,7.0,65.0,y,o,31,2500.0
0,101,,,,,,,,,,,,,,,,7.0,66.0,v,O,30,2450.0
0,101,,,,,,,,,,,,,,,,7.0,67.0,t,I,34,2139.0
0,101,,,,,,,,,,,,,,,,7.0,68.0,Y,i,21,2574.0
0,101,,,,,,,,,,,,,,,,7.0,69.0,d,u,70,2773.0
0,101,,,,,,,,,,,,,,,,7.0,70.0,y,u,29,2360.0
0,101,,,,,,,,,,,,,,,,7.0,71.0,a,C,22,2934.0
0,101,,,,,,,,,,,,,,,,7.0,72.0,U,Y,85,2511.0
0,101,,,,,,,,,,,,,,,,7.0,73.0,b,O,72,2563.0
0,101,,,,,,,,,,,,,,,,7.0,74.0,d,L,86,2856.0
0,101,,,,,,,,,,,,,,,,7.0,75.0,a,K,32,2557.0
0,101,,,,,,,,,,,,,,,,7.0,76.0,Z,E,17,2330.0
0,101,,,,,,,,,,,,,,,,7.0,77.0,Z,b,26,2792.0
0,101,,,,,,,,,,,,,,,,7.0,78.0,h,c,26,2858.0
0,101,,,,,,,,,,,,,,,,7.0,79.0,u,Z,29,2160.0
0,101,,,,,,,,,,,,,,,,7.0,80.0,d,U,28,2934.0
0,101,,,,,,,,,,,,,,,,8.0,1.0,y,V,73,3442.0
0,101,,,,,,,,,,,,,,,,8.0,2.0,k,Q,68,3540.0
0,101,,,,,,,,,,,,,,,,8.0,3.0,V,i,65,4106.0
0,101,,,,,,,,,,,,,,,,8.0,4.0,o,u,36,3435.0
0,101,,,,,,,,,,,,,,,,8.0,5.0,U,K,40,3525.0
0,101,,,,,,,,,,,,,,,,8.0,6.0,t,O,27,2903.0
0,101,,,,,,,,,,,,,,,,8.0,7.0,r,C,33,2172.0
0,101,,,,,,,,,,,,,,,,8.0,8.0,i,I,34,2164.0
0,101,,,,,,,,,,,,,,,,8.0,9.0,Z,u,71,2515.0
0,101,,,,,,,,,,,,,,,,8.0,10.0,v,r,28,2227.0
0,101,,,,,,,,,,,,,,,,8.0,11.0,m,v,37,2514.0
0,101,,,,,,,,,,,,,,,,8.0,12.0,y,P,33,2807.0
0,101,,,,,,,,,,,,,,,,8.0,13.0,u,L,26,2501.0
0,101,,,,,,,,,,,,,,,,8.0,14.0,Z,r,75,2623.0
0,101,,,,,,,,,,,,,,,,8.0,15.0,g,c,36,2411.0
0,101,,,,,,,,,,,,,,,,8.0,16.0,i,h,26,2608.0
0,101,,,,,,,,,,,,,,,,8.0,17.0,m,Y,19,2620.0
0,101,,,,,,,,,,,,,,,,8.0,18.0,o,i,22,2313.0
0,101,,,,,,,,,,,,,,,,8.0,19.0,m,U,29,2540.0
0,101,,,,,,,,,,,,,,,,8.0,20.0,d,h,26,2416.0
0,101,,,,,,,,,,,,,,,,8.0,21.0,h,B,24,2531.0
0,101,,,,,,,,,,,,,,,,8.0,22.0,v,H,24,2677.0
0,101,,,,,,,,,,,,,,,,8.0,23.0,o,I,33,2952.0
0,101,,,,,,,,,,,,,,,,8.0,24.0,V,A,21,3593.0
0,101,,,,,,,,,,,,,,,,8.0,25.0,l,E,26,2430.0
0,101,,,,,,,,,,,,,,,,8.0,26.0,V,D,67,4352.0
0,101,,,,,,,,,,,,,,,,8.0,27.0,V,R,68,3246.0
0,101,,,,,,,,,,,,,,,,8.0,28.0,Y,k,33,2265.0
0,101,,,,,,,,,,,,,,,,8.0,29.0,m,Z,12,3684.0
0,101,,,,,,,,,,,,,,,,8.0,30.0,l,h,28,2483.0
0,101,,,,,,,,,,,,,,,,8.0,31.0,i,c,32,3210.0
0,101,,,,,,,,,,,,,,,,8.0,32.0,m,G,18,2606.0
0,101,,,,,,,,,,,,,,,,8.0,33.0,u,K,24,3214.0
0,101,,,,,,,,,,,,,,,,8.0,34.0,o,l,91,3445.0
0,101,,,,,,,,,,,,,,,,8.0,35.0,i,B,35,3202.0
0,101,,,,,,,,,,,,,,,,8.0,36.0,k,O,89,2667.0
0,101,,,,,,,,,,,,,,,,8.0,37.0,V,H,70,2341.0
0,101,,,,,,,,,,,,,,,,8.0,38.0,c,E,34,2791.0
0,101,,,,,,,,,,,,,,,,8.0,39.0,Y,y,74,2763.0
0,101,,,,,,,,,,,,,,,,8.0,40.0,a,g,29,2398.0
0,101,,,,,,,,,,,,,,,,8.0,41.0,t,m,27,2495.0
0,101,,,,,,,,,,,,,,,,8.0,42.0,c,h,31,2653.0
0,101,,,,,,,,,,,,,,,,8.0,43.0,o,F,67,3267.0
0,101,,,,,,,,,,,,,,,,8.0,44.0,Y,l,65,2605.0
0,101,,,,,,,,,,,,,,,,8.0,45.0,o,m,25,2540.0
0,101,,,,,,,,,,,,,,,,8.0,46.0,v,t,74,2775.0
0,101,,,,,,,,,,,,,,,,8.0,47.0,k,a,64,2532.0
0,101,,,,,,,,,,,,,,,,8.0,48.0,h,U,33,2344.0
0,101,,,,,,,,,,,,,,,,8.0,49.0,Z,J,27,2935.0
0,101,,,,,,,,,,,,,,,,8.0,50.0,Z,C,67,2892.0
0,101,,,,,,,,,,,,,,,,8.0,51.0,d,R,73,4111.0
0,101,,,,,,,,,,,,,,,,8.0,52.0,m,Q,32,2652.0
0,101,,,,,,,,,,,,,,,,8.0,53.0,k,C,29,2177.0
0,101,,,,,,,,,,,,,,,,8.0,54.0,Y,v,32,2351.0
0,101,,,,,,,,,,,,,,,,8.0,55.0,Z,A,26,2420.0
0,101,,,,,,,,,,,,,,,,8.0,56.0,Y,M,69,3240.0
0,101,,,,,,,,,,,,,,,,8.0,57.0,l,O,27,2527.0
0,101,,,,,,,,,,,,,,,,8.0,58.0,V,Z,71,3308.0
0,101,,,,,,,,,,,,,,,,8.0,59.0,g,g,100,2734.0
0,101,,,,,,,,,,,,,,,,8.0,60.0,l,V,73,3357.0
0,101,,,,,,,,,,,,,,,,8.0,61.0,Y,K,24,2715.0
0,101,,,,,,,,,,,,,,,,8.0,62.0,U,M,70,2913.0
0,101,,,,,,,,,,,,,,,,8.0,63.0,v,U,69,2840.0
0,101,,,,,,,,,,,,,,,,8.0,64.0,Y,t,67,2583.0
0,101,,,,,,,,,,,,,,,,8.0,65.0,u,A,24,2642.0
0,101,,,,,,,,,,,,,,,,8.0,66.0,o,Z,71,2312.0
0,101,,,,,,,,,,,,,,,,8.0,67.0,u,y,26,2293.0
0,101,,,,,,,,,,,,,,,,8.0,68.0,U,E,8,2654.0
0,101,,,,,,,,,,,,,,,,8.0,69.0,d,V,69,2593.0
0,101,,,,,,,,,,,,,,,,8.0,70.0,b,J,31,2251.0
0,101,,,,,,,,,,,,,,,,8.0,71.0,d,J,69,2573.0
0,101,,,,,,,,,,,,,,,,8.0,72.0,v,i,35,2371.0
0,101,,,,,,,,,,,,,,,,8.0,73.0,u,l,27,3577.0
0,101,,,,,,,,,,,,,,,,8.0,74.0,U,t,21,3242.0
0,101,,,,,,,,,,,,,,,,8.0,75.0,m,P,71,2458.0
0,101,,,,,,,,,,,,,,,,8.0,76.0,l,P,67,2862.0
0,101,,,,,,,,,,,,,,,,8.0,77.0,g,b,25,3480.0
